,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5,
10/12/2018,1:00:58,,1:00:58,0.006,1:00:58,0.012,1:00:58,,1:00:58,-0.043,1:00:58,0.009,1:00:58,0.009,1:00:58,0,
10/12/2018,1:00:59,,1:00:59,0.005,1:00:59,0.012,1:00:59,,1:00:59,-0.028,1:00:59,0.009,1:00:59,0.009,1:00:59,0,
10/12/2018,1:01:00,,1:01:00,0.005,1:01:00,0.012,1:01:00,,1:01:00,-0.037,1:01:00,0.008,1:01:00,0.008,1:01:00,0,
10/12/2018,1:01:01,,1:01:01,0.004,1:01:01,0.012,1:01:01,,1:01:01,-0.042,1:01:01,0.008,1:01:01,0.009,1:01:01,0,
10/12/2018,1:01:02,,1:01:02,0.006,1:01:02,0.013,1:01:02,,1:01:02,-0.043,1:01:02,0.009,1:01:02,0.009,1:01:02,0,
10/12/2018,1:01:03,,1:01:03,0.005,1:01:03,0.013,1:01:03,,1:01:03,-0.043,1:01:03,0.009,1:01:03,0.01,1:01:03,0,
10/12/2018,1:01:04,,1:01:04,0.004,1:01:04,0.011,1:01:04,,1:01:04,-0.042,1:01:04,0.008,1:01:04,0.01,1:01:04,0,
10/12/2018,1:01:05,,1:01:05,0.004,1:01:05,0.012,1:01:05,,1:01:05,-0.043,1:01:05,0.009,1:01:05,0.009,1:01:05,0,
10/12/2018,1:01:06,,1:01:06,0.005,1:01:06,0.013,1:01:06,,1:01:06,-0.032,1:01:06,0.009,1:01:06,0.009,1:01:06,0,
10/12/2018,1:01:07,,1:01:07,0.006,1:01:07,0.012,1:01:07,,1:01:07,-0.038,1:01:07,0.009,1:01:07,0.009,1:01:07,0,
10/12/2018,1:01:08,,1:01:08,0.005,1:01:08,0.012,1:01:08,,1:01:08,-0.041,1:01:08,0.008,1:01:08,0.009,1:01:08,0,
10/12/2018,1:01:09,,1:01:09,0.005,1:01:09,0.012,1:01:09,,1:01:09,-0.043,1:01:09,0.009,1:01:09,0.009,1:01:09,0,
10/12/2018,1:01:10,,1:01:10,0.005,1:01:10,0.012,1:01:10,,1:01:10,-0.043,1:01:10,0.009,1:01:10,0.009,1:01:10,0,
10/12/2018,1:01:11,,1:01:11,0.005,1:01:11,0.012,1:01:11,,1:01:11,-0.043,1:01:11,0.009,1:01:11,0.009,1:01:11,0,
10/12/2018,1:01:12,,1:01:12,0.006,1:01:12,0.012,1:01:12,,1:01:12,-0.041,1:01:12,0.009,1:01:12,0.009,1:01:12,0,
10/12/2018,1:01:13,,1:01:13,0.004,1:01:13,0.012,1:01:13,,1:01:13,-0.044,1:01:13,0.01,1:01:13,0.009,1:01:13,0,
10/12/2018,1:01:14,,1:01:14,0.005,1:01:14,0.013,1:01:14,,1:01:14,-0.044,1:01:14,0.009,1:01:14,0.009,1:01:14,0,
10/12/2018,1:01:15,,1:01:15,0.005,1:01:15,0.012,1:01:15,,1:01:15,-0.044,1:01:15,0.008,1:01:15,0.009,1:01:15,0,
10/12/2018,1:01:16,,1:01:16,0.005,1:01:16,0.012,1:01:16,,1:01:16,-0.043,1:01:16,0.009,1:01:16,0.009,1:01:16,0,
10/12/2018,1:01:17,,1:01:17,0.008,1:01:17,0.012,1:01:17,,1:01:17,-0.044,1:01:17,0.01,1:01:17,0.009,1:01:17,0,
10/12/2018,1:01:18,,1:01:18,0.01,1:01:18,0.011,1:01:18,,1:01:18,-0.043,1:01:18,0.009,1:01:18,0.009,1:01:18,0,
10/12/2018,1:01:19,,1:01:19,0.006,1:01:19,0.011,1:01:19,,1:01:19,-0.043,1:01:19,0.009,1:01:19,0.009,1:01:19,0,
10/12/2018,1:01:20,,1:01:20,0.006,1:01:20,0.012,1:01:20,,1:01:20,-0.042,1:01:20,0.01,1:01:20,0.009,1:01:20,0,
10/12/2018,1:01:21,,1:01:21,0.007,1:01:21,0.012,1:01:21,,1:01:21,-0.044,1:01:21,0.01,1:01:21,0.009,1:01:21,0,
10/12/2018,1:01:22,,1:01:22,0.005,1:01:22,0.012,1:01:22,,1:01:22,-0.044,1:01:22,0.01,1:01:22,0.008,1:01:22,0,
10/12/2018,1:01:23,,1:01:23,0.006,1:01:23,0.012,1:01:23,,1:01:23,-0.038,1:01:23,0.009,1:01:23,0.008,1:01:23,0,
10/12/2018,1:01:24,,1:01:24,0.005,1:01:24,0.012,1:01:24,,1:01:24,-0.042,1:01:24,0.01,1:01:24,0.009,1:01:24,0,
10/12/2018,1:01:25,,1:01:25,0.005,1:01:25,0.012,1:01:25,,1:01:25,-0.043,1:01:25,0.01,1:01:25,0.009,1:01:25,0,
10/12/2018,1:01:26,,1:01:26,0.004,1:01:26,0.012,1:01:26,,1:01:26,-0.041,1:01:26,0.01,1:01:26,0.01,1:01:26,0,
10/12/2018,1:01:27,,1:01:27,0.005,1:01:27,0.012,1:01:27,,1:01:27,-0.042,1:01:27,0.009,1:01:27,0.009,1:01:27,0,
10/12/2018,1:01:28,,1:01:28,0.005,1:01:28,0.012,1:01:28,,1:01:28,-0.041,1:01:28,0.009,1:01:28,0.009,1:01:28,0,
10/12/2018,1:01:29,,1:01:29,0.006,1:01:29,0.012,1:01:29,,1:01:29,-0.042,1:01:29,0.009,1:01:29,0.009,1:01:29,0,
10/12/2018,1:01:30,,1:01:30,0.005,1:01:30,0.012,1:01:30,,1:01:30,-0.039,1:01:30,0.009,1:01:30,0.009,1:01:30,0,
10/12/2018,1:01:31,,1:01:31,0.005,1:01:31,0.012,1:01:31,,1:01:31,-0.041,1:01:31,0.009,1:01:31,0.009,1:01:31,0,
10/12/2018,1:01:32,,1:01:32,0.005,1:01:32,0.012,1:01:32,,1:01:32,-0.041,1:01:32,0.009,1:01:32,0.008,1:01:32,0,
10/12/2018,1:01:33,,1:01:33,0.006,1:01:33,0.012,1:01:33,,1:01:33,-0.041,1:01:33,0.009,1:01:33,0.009,1:01:33,0,
10/12/2018,1:01:34,,1:01:34,0.005,1:01:34,0.012,1:01:34,,1:01:34,-0.042,1:01:34,0.009,1:01:34,0.009,1:01:34,0,
10/12/2018,1:01:35,,1:01:35,0.005,1:01:35,0.012,1:01:35,,1:01:35,-0.042,1:01:35,0.009,1:01:35,0.009,1:01:35,0,
10/12/2018,1:01:36,,1:01:36,0.005,1:01:36,0.013,1:01:36,,1:01:36,-0.041,1:01:36,0.009,1:01:36,0.009,1:01:36,0,
10/12/2018,1:01:37,,1:01:37,0.006,1:01:37,0.013,1:01:37,,1:01:37,-0.041,1:01:37,0.008,1:01:37,0.009,1:01:37,0,
10/12/2018,1:01:38,,1:01:38,0.006,1:01:38,0.012,1:01:38,,1:01:38,-0.04,1:01:38,0.008,1:01:38,0.009,1:01:38,0,
10/12/2018,1:01:39,,1:01:39,0.006,1:01:39,0.012,1:01:39,,1:01:39,-0.042,1:01:39,0.009,1:01:39,0.009,1:01:39,0,
10/12/2018,1:01:40,,1:01:40,0.006,1:01:40,0.012,1:01:40,,1:01:40,-0.041,1:01:40,0.009,1:01:40,0.01,1:01:40,0,
10/12/2018,1:01:41,,1:01:41,0.005,1:01:41,0.012,1:01:41,,1:01:41,-0.041,1:01:41,0.009,1:01:41,0.01,1:01:41,0,
10/12/2018,1:01:42,,1:01:42,0.005,1:01:42,0.012,1:01:42,,1:01:42,-0.041,1:01:42,0.009,1:01:42,0.008,1:01:42,0,
10/12/2018,1:01:43,,1:01:43,0.005,1:01:43,0.012,1:01:43,,1:01:43,-0.041,1:01:43,0.009,1:01:43,0.009,1:01:43,0,
10/12/2018,1:01:44,,1:01:44,0.005,1:01:44,0.012,1:01:44,,1:01:44,-0.041,1:01:44,0.01,1:01:44,0.009,1:01:44,0,
10/12/2018,1:01:45,,1:01:45,0.007,1:01:45,0.012,1:01:45,,1:01:45,-0.036,1:01:45,0.01,1:01:45,0.009,1:01:45,0,
10/12/2018,1:01:46,,1:01:46,0.008,1:01:46,0.011,1:01:46,,1:01:46,-0.041,1:01:46,0.009,1:01:46,0.009,1:01:46,0,
10/12/2018,1:01:47,,1:01:47,0.006,1:01:47,0.011,1:01:47,,1:01:47,-0.041,1:01:47,0.009,1:01:47,0.008,1:01:47,0,
10/12/2018,1:01:48,,1:01:48,0.004,1:01:48,0.012,1:01:48,,1:01:48,-0.042,1:01:48,0.009,1:01:48,0.009,1:01:48,0,
10/12/2018,1:01:49,,1:01:49,0.005,1:01:49,0.012,1:01:49,,1:01:49,-0.04,1:01:49,0.009,1:01:49,0.009,1:01:49,0,
10/12/2018,1:01:50,,1:01:50,0.006,1:01:50,0.012,1:01:50,,1:01:50,-0.041,1:01:50,0.009,1:01:50,0.008,1:01:50,0,
10/12/2018,1:01:51,,1:01:51,0.005,1:01:51,0.011,1:01:51,,1:01:51,-0.04,1:01:51,0.009,1:01:51,0.009,1:01:51,0,
10/12/2018,1:01:52,,1:01:52,0.005,1:01:52,0.012,1:01:52,,1:01:52,-0.041,1:01:52,0.009,1:01:52,0.009,1:01:52,0,
10/12/2018,1:01:53,,1:01:53,0.005,1:01:53,0.012,1:01:53,,1:01:53,-0.04,1:01:53,0.008,1:01:53,0.009,1:01:53,0,
10/12/2018,1:01:54,,1:01:54,0.006,1:01:54,0.012,1:01:54,,1:01:54,-0.041,1:01:54,0.009,1:01:54,0.009,1:01:54,0,
10/12/2018,1:01:55,,1:01:55,0.004,1:01:55,0.013,1:01:55,,1:01:55,-0.036,1:01:55,0.01,1:01:55,0.008,1:01:55,0,
10/12/2018,1:01:56,,1:01:56,0.005,1:01:56,0.012,1:01:56,,1:01:56,-0.04,1:01:56,0.01,1:01:56,0.008,1:01:56,0,
10/12/2018,1:01:57,,1:01:57,0.005,1:01:57,0.012,1:01:57,,1:01:57,-0.041,1:01:57,0.011,1:01:57,0.009,1:01:57,0,
10/12/2018,1:01:58,,1:01:58,0.005,1:01:58,0.012,1:01:58,,1:01:58,-0.04,1:01:58,0.01,1:01:58,0.009,1:01:58,0,
10/12/2018,1:01:59,,1:01:59,0.005,1:01:59,0.013,1:01:59,,1:01:59,-0.041,1:01:59,0.009,1:01:59,0.009,1:01:59,0,
10/12/2018,1:02:00,,1:02:00,0.005,1:02:00,0.012,1:02:00,,1:02:00,-0.041,1:02:00,0.009,1:02:00,0.009,1:02:00,0,
10/12/2018,1:02:01,,1:02:01,0.005,1:02:01,0.012,1:02:01,,1:02:01,-0.039,1:02:01,0.009,1:02:01,0.009,1:02:01,0,
10/12/2018,1:02:02,,1:02:02,0.005,1:02:02,0.012,1:02:02,,1:02:02,-0.041,1:02:02,0.008,1:02:02,0.009,1:02:02,0,
10/12/2018,1:02:03,,1:02:03,0.005,1:02:03,0.012,1:02:03,,1:02:03,-0.039,1:02:03,0.008,1:02:03,0.009,1:02:03,0,
10/12/2018,1:02:04,,1:02:04,0.004,1:02:04,0.012,1:02:04,,1:02:04,-0.04,1:02:04,0.008,1:02:04,0.01,1:02:04,0,
10/12/2018,1:02:05,,1:02:05,0.005,1:02:05,0.012,1:02:05,,1:02:05,-0.039,1:02:05,0.009,1:02:05,0.01,1:02:05,0,
10/12/2018,1:02:06,,1:02:06,0.006,1:02:06,0.012,1:02:06,,1:02:06,-0.04,1:02:06,0.008,1:02:06,0.009,1:02:06,0,
10/12/2018,1:02:07,,1:02:07,0.005,1:02:07,0.012,1:02:07,,1:02:07,-0.039,1:02:07,0.009,1:02:07,0.009,1:02:07,0,
10/12/2018,1:02:08,,1:02:08,0.006,1:02:08,0.012,1:02:08,,1:02:08,-0.041,1:02:08,0.009,1:02:08,0.009,1:02:08,0,
10/12/2018,1:02:09,,1:02:09,0.005,1:02:09,0.013,1:02:09,,1:02:09,-0.041,1:02:09,0.01,1:02:09,0.009,1:02:09,0,
10/12/2018,1:02:10,,1:02:10,0.006,1:02:10,0.013,1:02:10,,1:02:10,-0.041,1:02:10,0.01,1:02:10,0.009,1:02:10,0,
10/12/2018,1:02:11,,1:02:11,0.007,1:02:11,0.013,1:02:11,,1:02:11,-0.04,1:02:11,0.009,1:02:11,0.008,1:02:11,0,
10/12/2018,1:02:12,,1:02:12,0.006,1:02:12,0.011,1:02:12,,1:02:12,-0.04,1:02:12,0.009,1:02:12,0.009,1:02:12,0,
10/12/2018,1:02:13,,1:02:13,0.005,1:02:13,0.012,1:02:13,,1:02:13,-0.04,1:02:13,0.009,1:02:13,0.01,1:02:13,0,
10/12/2018,1:02:14,,1:02:14,0.006,1:02:14,0.012,1:02:14,,1:02:14,-0.041,1:02:14,0.009,1:02:14,0.009,1:02:14,0,
10/12/2018,1:02:15,,1:02:15,0.007,1:02:15,0.013,1:02:15,,1:02:15,-0.04,1:02:15,0.009,1:02:15,0.009,1:02:15,0,
10/12/2018,1:02:16,,1:02:16,0.005,1:02:16,0.014,1:02:16,,1:02:16,-0.041,1:02:16,0.01,1:02:16,0.01,1:02:16,0,
10/12/2018,1:02:17,,1:02:17,0.005,1:02:17,0.012,1:02:17,,1:02:17,-0.041,1:02:17,0.009,1:02:17,0.01,1:02:17,0,
10/12/2018,1:02:18,,1:02:18,0.005,1:02:18,0.012,1:02:18,,1:02:18,-0.041,1:02:18,0.009,1:02:18,0.009,1:02:18,0,
10/12/2018,1:02:19,,1:02:19,0.005,1:02:19,0.012,1:02:19,,1:02:19,-0.042,1:02:19,0.009,1:02:19,0.009,1:02:19,0,
10/12/2018,1:02:20,,1:02:20,0.005,1:02:20,0.012,1:02:20,,1:02:20,-0.041,1:02:20,0.009,1:02:20,0.01,1:02:20,0,
10/12/2018,1:02:21,,1:02:21,0.004,1:02:21,0.012,1:02:21,,1:02:21,-0.041,1:02:21,0.009,1:02:21,0.01,1:02:21,0,
10/12/2018,1:02:22,,1:02:22,0.005,1:02:22,0.014,1:02:22,,1:02:22,-0.041,1:02:22,0.009,1:02:22,0.008,1:02:22,0,
10/12/2018,1:02:23,,1:02:23,0.005,1:02:23,0.013,1:02:23,,1:02:23,-0.041,1:02:23,0.008,1:02:23,0.009,1:02:23,0,
10/12/2018,1:02:24,,1:02:24,0.004,1:02:24,0.012,1:02:24,,1:02:24,-0.041,1:02:24,0.008,1:02:24,0.009,1:02:24,0,
10/12/2018,1:02:25,,1:02:25,0.005,1:02:25,0.011,1:02:25,,1:02:25,-0.041,1:02:25,0.008,1:02:25,0.009,1:02:25,0,
10/12/2018,1:02:26,,1:02:26,0.006,1:02:26,0.012,1:02:26,,1:02:26,-0.032,1:02:26,0.008,1:02:26,0.009,1:02:26,0,
10/12/2018,1:02:27,,1:02:27,0.006,1:02:27,0.013,1:02:27,,1:02:27,-0.04,1:02:27,0.009,1:02:27,0.009,1:02:27,0,
10/12/2018,1:02:28,,1:02:28,0.005,1:02:28,0.012,1:02:28,,1:02:28,-0.041,1:02:28,0.009,1:02:28,0.01,1:02:28,0,
10/12/2018,1:02:29,,1:02:29,0.005,1:02:29,0.012,1:02:29,,1:02:29,-0.041,1:02:29,0.009,1:02:29,0.01,1:02:29,0,
10/12/2018,1:02:30,,1:02:30,0.006,1:02:30,0.011,1:02:30,,1:02:30,-0.042,1:02:30,0.009,1:02:30,0.009,1:02:30,0,
10/12/2018,1:02:31,,1:02:31,0.006,1:02:31,0.011,1:02:31,,1:02:31,-0.041,1:02:31,0.009,1:02:31,0.009,1:02:31,0,
10/12/2018,1:02:32,,1:02:32,0.005,1:02:32,0.012,1:02:32,,1:02:32,-0.041,1:02:32,0.01,1:02:32,0.009,1:02:32,0,
10/12/2018,1:02:33,,1:02:33,0.005,1:02:33,0.013,1:02:33,,1:02:33,-0.041,1:02:33,0.009,1:02:33,0.008,1:02:33,0,
10/12/2018,1:02:34,,1:02:34,0.004,1:02:34,0.012,1:02:34,,1:02:34,-0.041,1:02:34,0.009,1:02:34,0.008,1:02:34,0,
10/12/2018,1:02:35,,1:02:35,0.005,1:02:35,0.012,1:02:35,,1:02:35,-0.041,1:02:35,0.009,1:02:35,0.009,1:02:35,0,
10/12/2018,1:02:36,,1:02:36,0.005,1:02:36,0.012,1:02:36,,1:02:36,-0.041,1:02:36,0.009,1:02:36,0.008,1:02:36,0,
10/12/2018,1:02:37,,1:02:37,0.004,1:02:37,0.013,1:02:37,,1:02:37,-0.039,1:02:37,0.009,1:02:37,0.008,1:02:37,0,
10/12/2018,1:02:38,,1:02:38,0.007,1:02:38,0.014,1:02:38,,1:02:38,-0.042,1:02:38,0.009,1:02:38,0.008,1:02:38,0,
10/12/2018,1:02:39,,1:02:39,0.006,1:02:39,0.013,1:02:39,,1:02:39,-0.042,1:02:39,0.009,1:02:39,0.009,1:02:39,0,
10/12/2018,1:02:40,,1:02:40,0.005,1:02:40,0.012,1:02:40,,1:02:40,-0.042,1:02:40,0.009,1:02:40,0.009,1:02:40,0,
10/12/2018,1:02:41,,1:02:41,0.004,1:02:41,0.012,1:02:41,,1:02:41,-0.042,1:02:41,0.01,1:02:41,0.009,1:02:41,0,
10/12/2018,1:02:42,,1:02:42,0.004,1:02:42,0.012,1:02:42,,1:02:42,-0.042,1:02:42,0.009,1:02:42,0.01,1:02:42,0,
10/12/2018,1:02:43,,1:02:43,0.005,1:02:43,0.011,1:02:43,,1:02:43,-0.04,1:02:43,0.009,1:02:43,0.009,1:02:43,0,
10/12/2018,1:02:44,,1:02:44,0.004,1:02:44,0.012,1:02:44,,1:02:44,-0.039,1:02:44,0.01,1:02:44,0.008,1:02:44,0,
10/12/2018,1:02:45,,1:02:45,0.005,1:02:45,0.012,1:02:45,,1:02:45,-0.041,1:02:45,0.012,1:02:45,0.008,1:02:45,0,
10/12/2018,1:02:46,,1:02:46,0.005,1:02:46,0.012,1:02:46,,1:02:46,-0.043,1:02:46,0.011,1:02:46,0.009,1:02:46,0,
10/12/2018,1:02:47,,1:02:47,0.004,1:02:47,0.012,1:02:47,,1:02:47,-0.041,1:02:47,0.011,1:02:47,0.008,1:02:47,0,
10/12/2018,1:02:48,,1:02:48,0.005,1:02:48,0.012,1:02:48,,1:02:48,-0.042,1:02:48,0.011,1:02:48,0.009,1:02:48,0,
10/12/2018,1:02:49,,1:02:49,0.005,1:02:49,0.012,1:02:49,,1:02:49,-0.043,1:02:49,0.008,1:02:49,0.009,1:02:49,0,
10/12/2018,1:02:50,,1:02:50,0.004,1:02:50,0.012,1:02:50,,1:02:50,-0.041,1:02:50,0.009,1:02:50,0.009,1:02:50,0,
10/12/2018,1:02:51,,1:02:51,0.005,1:02:51,0.013,1:02:51,,1:02:51,-0.039,1:02:51,0.01,1:02:51,0.009,1:02:51,0,
10/12/2018,1:02:52,,1:02:52,0.005,1:02:52,0.012,1:02:52,,1:02:52,-0.042,1:02:52,0.009,1:02:52,0.009,1:02:52,0,
10/12/2018,1:02:53,,1:02:53,0.007,1:02:53,0.012,1:02:53,,1:02:53,-0.042,1:02:53,0.009,1:02:53,0.008,1:02:53,0,
10/12/2018,1:02:54,,1:02:54,0.009,1:02:54,0.015,1:02:54,,1:02:54,-0.043,1:02:54,0.008,1:02:54,0.008,1:02:54,0,
10/12/2018,1:02:55,,1:02:55,0.006,1:02:55,0.015,1:02:55,,1:02:55,-0.042,1:02:55,0.008,1:02:55,0.009,1:02:55,0,
10/12/2018,1:02:56,,1:02:56,0.005,1:02:56,0.011,1:02:56,,1:02:56,-0.042,1:02:56,0.009,1:02:56,0.01,1:02:56,0,
10/12/2018,1:02:57,,1:02:57,0.006,1:02:57,0.012,1:02:57,,1:02:57,-0.029,1:02:57,0.009,1:02:57,0.009,1:02:57,0,
10/12/2018,1:02:58,,1:02:58,0.004,1:02:58,0.012,1:02:58,,1:02:58,-0.043,1:02:58,0.008,1:02:58,0.009,1:02:58,0,
10/12/2018,1:02:59,,1:02:59,0.006,1:02:59,0.012,1:02:59,,1:02:59,-0.041,1:02:59,0.009,1:02:59,0.008,1:02:59,0,
10/12/2018,1:03:00,,1:03:00,0.008,1:03:00,0.012,1:03:00,,1:03:00,-0.041,1:03:00,0.009,1:03:00,0.008,1:03:00,0,
10/12/2018,1:03:01,,1:03:01,0.006,1:03:01,0.012,1:03:01,,1:03:01,-0.041,1:03:01,0.009,1:03:01,0.009,1:03:01,0,
10/12/2018,1:03:02,,1:03:02,0.005,1:03:02,0.013,1:03:02,,1:03:02,-0.043,1:03:02,0.009,1:03:02,0.01,1:03:02,0,
10/12/2018,1:03:03,,1:03:03,0.005,1:03:03,0.012,1:03:03,,1:03:03,-0.042,1:03:03,0.009,1:03:03,0.009,1:03:03,0,
10/12/2018,1:03:04,,1:03:04,0.006,1:03:04,0.013,1:03:04,,1:03:04,-0.042,1:03:04,0.009,1:03:04,0.009,1:03:04,0,
10/12/2018,1:03:05,,1:03:05,0.006,1:03:05,0.013,1:03:05,,1:03:05,-0.042,1:03:05,0.009,1:03:05,0.009,1:03:05,0,
10/12/2018,1:03:06,,1:03:06,0.005,1:03:06,0.012,1:03:06,,1:03:06,-0.042,1:03:06,0.009,1:03:06,0.009,1:03:06,0,
10/12/2018,1:03:07,,1:03:07,0.006,1:03:07,0.012,1:03:07,,1:03:07,-0.036,1:03:07,0.009,1:03:07,0.009,1:03:07,0,
10/12/2018,1:03:08,,1:03:08,0.006,1:03:08,0.013,1:03:08,,1:03:08,-0.043,1:03:08,0.009,1:03:08,0.009,1:03:08,0,
10/12/2018,1:03:09,,1:03:09,0.004,1:03:09,0.013,1:03:09,,1:03:09,-0.043,1:03:09,0.009,1:03:09,0.009,1:03:09,0,
10/12/2018,1:03:10,,1:03:10,0.004,1:03:10,0.012,1:03:10,,1:03:10,-0.042,1:03:10,0.009,1:03:10,0.009,1:03:10,0,
10/12/2018,1:03:11,,1:03:11,0.005,1:03:11,0.012,1:03:11,,1:03:11,-0.042,1:03:11,0.008,1:03:11,0.009,1:03:11,0,
10/12/2018,1:03:12,,1:03:12,0.004,1:03:12,0.013,1:03:12,,1:03:12,-0.04,1:03:12,0.009,1:03:12,0.01,1:03:12,0,
10/12/2018,1:03:13,,1:03:13,0.006,1:03:13,0.014,1:03:13,,1:03:13,-0.042,1:03:13,0.009,1:03:13,0.009,1:03:13,0,
10/12/2018,1:03:14,,1:03:14,0.005,1:03:14,0.012,1:03:14,,1:03:14,-0.043,1:03:14,0.008,1:03:14,0.009,1:03:14,0,
10/12/2018,1:03:15,,1:03:15,0.005,1:03:15,0.012,1:03:15,,1:03:15,-0.042,1:03:15,0.008,1:03:15,0.009,1:03:15,0,
10/12/2018,1:03:16,,1:03:16,0.005,1:03:16,0.012,1:03:16,,1:03:16,-0.042,1:03:16,0.009,1:03:16,0.009,1:03:16,0,
10/12/2018,1:03:17,,1:03:17,0.006,1:03:17,0.012,1:03:17,,1:03:17,-0.042,1:03:17,0.009,1:03:17,0.009,1:03:17,0,
10/12/2018,1:03:18,,1:03:18,0.007,1:03:18,0.012,1:03:18,,1:03:18,-0.041,1:03:18,0.009,1:03:18,0.009,1:03:18,0,
10/12/2018,1:03:19,,1:03:19,0.006,1:03:19,0.011,1:03:19,,1:03:19,-0.042,1:03:19,0.008,1:03:19,0.009,1:03:19,0,
10/12/2018,1:03:20,,1:03:20,0.006,1:03:20,0.012,1:03:20,,1:03:20,-0.043,1:03:20,0.008,1:03:20,0.009,1:03:20,0,
10/12/2018,1:03:21,,1:03:21,0.007,1:03:21,0.012,1:03:21,,1:03:21,-0.042,1:03:21,0.009,1:03:21,0.009,1:03:21,0,
10/12/2018,1:03:22,,1:03:22,0.007,1:03:22,0.012,1:03:22,,1:03:22,-0.043,1:03:22,0.008,1:03:22,0.009,1:03:22,0,
10/12/2018,1:03:23,,1:03:23,0.007,1:03:23,0.012,1:03:23,,1:03:23,-0.043,1:03:23,0.008,1:03:23,0.01,1:03:23,0,
10/12/2018,1:03:24,,1:03:24,0.006,1:03:24,0.012,1:03:24,,1:03:24,-0.043,1:03:24,0.009,1:03:24,0.009,1:03:24,0,
10/12/2018,1:03:25,,1:03:25,0.007,1:03:25,0.012,1:03:25,,1:03:25,-0.043,1:03:25,0.009,1:03:25,0.009,1:03:25,0,
10/12/2018,1:03:26,,1:03:26,0.005,1:03:26,0.012,1:03:26,,1:03:26,-0.042,1:03:26,0.009,1:03:26,0.008,1:03:26,0,
10/12/2018,1:03:27,,1:03:27,0.005,1:03:27,0.012,1:03:27,,1:03:27,-0.042,1:03:27,0.009,1:03:27,0.009,1:03:27,0,
10/12/2018,1:03:28,,1:03:28,0.008,1:03:28,0.012,1:03:28,,1:03:28,-0.043,1:03:28,0.008,1:03:28,0.009,1:03:28,0,
10/12/2018,1:03:29,,1:03:29,0.007,1:03:29,0.012,1:03:29,,1:03:29,-0.042,1:03:29,0.008,1:03:29,0.009,1:03:29,0,
10/12/2018,1:03:30,,1:03:30,0.005,1:03:30,0.012,1:03:30,,1:03:30,-0.039,1:03:30,0.009,1:03:30,0.008,1:03:30,0,
10/12/2018,1:03:31,,1:03:31,0.007,1:03:31,0.012,1:03:31,,1:03:31,-0.04,1:03:31,0.009,1:03:31,0.008,1:03:31,0,
10/12/2018,1:03:32,,1:03:32,0.006,1:03:32,0.011,1:03:32,,1:03:32,-0.04,1:03:32,0.009,1:03:32,0.009,1:03:32,0,
10/12/2018,1:03:33,,1:03:33,0.006,1:03:33,0.013,1:03:33,,1:03:33,-0.043,1:03:33,0.008,1:03:33,0.009,1:03:33,0,
10/12/2018,1:03:34,,1:03:34,0.005,1:03:34,0.013,1:03:34,,1:03:34,-0.042,1:03:34,0.009,1:03:34,0.009,1:03:34,0,
10/12/2018,1:03:35,,1:03:35,0.005,1:03:35,0.013,1:03:35,,1:03:35,-0.044,1:03:35,0.01,1:03:35,0.01,1:03:35,0,
10/12/2018,1:03:36,,1:03:36,0.005,1:03:36,0.012,1:03:36,,1:03:36,-0.043,1:03:36,0.009,1:03:36,0.008,1:03:36,0,
10/12/2018,1:03:37,,1:03:37,0.005,1:03:37,0.012,1:03:37,,1:03:37,-0.041,1:03:37,0.009,1:03:37,0.009,1:03:37,0,
10/12/2018,1:03:38,,1:03:38,0.005,1:03:38,0.012,1:03:38,,1:03:38,-0.043,1:03:38,0.009,1:03:38,0.009,1:03:38,0,
10/12/2018,1:03:39,,1:03:39,0.004,1:03:39,0.012,1:03:39,,1:03:39,-0.044,1:03:39,0.009,1:03:39,0.009,1:03:39,0,
10/12/2018,1:03:40,,1:03:40,0.005,1:03:40,0.012,1:03:40,,1:03:40,-0.043,1:03:40,0.009,1:03:40,0.009,1:03:40,0,
10/12/2018,1:03:41,,1:03:41,0.004,1:03:41,0.013,1:03:41,,1:03:41,-0.042,1:03:41,0.01,1:03:41,0.009,1:03:41,0,
10/12/2018,1:03:42,,1:03:42,0.004,1:03:42,0.012,1:03:42,,1:03:42,-0.042,1:03:42,0.01,1:03:42,0.009,1:03:42,0,
10/12/2018,1:03:43,,1:03:43,0.005,1:03:43,0.012,1:03:43,,1:03:43,-0.043,1:03:43,0.01,1:03:43,0.009,1:03:43,0,
10/12/2018,1:03:44,,1:03:44,0.005,1:03:44,0.013,1:03:44,,1:03:44,-0.043,1:03:44,0.009,1:03:44,0.009,1:03:44,0,
10/12/2018,1:03:45,,1:03:45,0.005,1:03:45,0.013,1:03:45,,1:03:45,-0.043,1:03:45,0.008,1:03:45,0.009,1:03:45,0,
10/12/2018,1:03:46,,1:03:46,0.005,1:03:46,0.013,1:03:46,,1:03:46,-0.042,1:03:46,0.008,1:03:46,0.009,1:03:46,0,
10/12/2018,1:03:47,,1:03:47,0.005,1:03:47,0.012,1:03:47,,1:03:47,-0.044,1:03:47,0.009,1:03:47,0.009,1:03:47,0,
10/12/2018,1:03:48,,1:03:48,0.005,1:03:48,0.012,1:03:48,,1:03:48,-0.043,1:03:48,0.009,1:03:48,0.009,1:03:48,0,
10/12/2018,1:03:49,,1:03:49,0.005,1:03:49,0.012,1:03:49,,1:03:49,-0.043,1:03:49,0.009,1:03:49,0.008,1:03:49,0,
