,,DT6,,,DT7,,,DT8,,,DT2,,,DT3,,,DT10,,,DT9,,,DT5,
,,,,,,,,,,,,,,,,,,,,,,7:47:41,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:47:42,0.29,
,,,,,,,,,,,,,,,,,,,,,,7:47:43,0.288,
,,,,,,,,,,,,,,,,,,,,,,7:47:44,0.28,
,,,,,,,,,,,,,,,,,,,,,,7:47:45,0.295,
,,,,,,,,,,,,,,,,,,,,,,7:47:46,0.293,
,,,,,,,,,,,,,,,,,,,,,,7:47:47,0.273,
,,,,,,,,,,,,,,,,,,,,,,7:47:48,0.284,
,,,,,,,,,,,,,,,,,,,,,,7:47:49,0.292,
,,,,,,,,,,,,,,,,,,,,,,7:47:50,0.3,
,,,,,,,,,,,,,,,,,,,,,,7:47:51,0.304,
,,,,,,,,,,,,,,,,,,,,,,7:47:52,0.304,
,,,,,,,,,,,,,,,,,,,,,,7:47:53,0.292,
,,,,,,,,,,,,,,,,,,,,,,7:47:54,0.283,
,,,,,,,,,,,,,,,,,,,,,,7:47:55,0.296,
,,,,,,,,,,,,,,,,,,,,,,7:47:56,0.305,
,,,,,,,,,,,,,,,,,,,,,,7:47:57,0.312,
,,,,,,,,,,,,,,,,,,,,,,7:47:58,0.335,
,,,,,,,,,,,,,,,,,,,,,,7:47:59,0.331,
,,,,,,,,,,,,,,,,,,,,,,7:48:00,0.282,
,,,,,,,,,,,,,,,,,,,,,,7:48:01,0.257,
,,,,,,,,,,,,,,,,,,,,,,7:48:02,0.253,
,,,,,,,,,,,,,,,,,,,,,,7:48:03,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:48:04,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:48:05,0.28,
,,,,,,,,,,,,,,,,,,,,,,7:48:06,0.276,
,,,,,,,,,,,,,,,,,,,,,,7:48:07,0.273,
,,,,,,,,,,,,,,,,,,,,,,7:48:08,0.283,
,,,,,,,,,,,,,,,,,,,,,,7:48:09,0.304,
,,,,,,,,,,,,,,,,,,,,,,7:48:10,0.315,
,,,,,,,,,,,,,,,,,,,,,,7:48:11,0.31,
,,,,,,,,,,,,,,,,,,,,,,7:48:12,0.277,
,,,,,,,,,,,,,,,,,,,,,,7:48:13,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:48:14,0.251,
,,,,,,,,,,,,,,,,,,,,,,7:48:15,0.274,
,,,,,,,,,,,,,,,,,,,,,,7:48:16,0.297,
,,,,,,,,,,,,,,,,,,,,,,7:48:17,0.299,
,,,,,,,,,,,,,,,,,,,,,,7:48:18,0.281,
,,,,,,,,,,,,,,,,,,,,,,7:48:19,0.276,
,,,,,,,,,,,,,,,,,,,,,,7:48:20,0.28,
,,,,,,,,,,,,,,,,,,,,,,7:48:21,0.287,
,,,,,,,,,,,,,,,,,,,,,,7:48:22,0.283,
,,,,,,,,,,,,,,,,,,,,,,7:48:23,0.289,
,,,,,,,,,,,,,,,,,,,,,,7:48:24,0.306,
,,,,,,,,,,,,,,,,,,,,,,7:48:25,0.269,
,,,,,,,,,,,,,,,,,,,,,,7:48:26,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:48:27,0.252,
,,,,,,,,,,,,,,,,,,,,,,7:48:28,0.263,
,,,,,,,,,,,,,,,,,,,,,,7:48:29,0.265,
,,,,,,,,,,,,,,,,,,,,,,7:48:30,0.288,
,,,,,,,,,,,,,,,,,,,,,,7:48:31,0.3,
,,,,,,,,,,,,,,,,,,,,,,7:48:32,0.274,
,,,,,,,,,,,,,,,,,,,,,,7:48:33,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:48:34,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:48:35,0.263,
,,,,,,,,,,,,,,,,,,,,,,7:48:36,0.301,
,,,,,,,,,,,,,,,,,,,,,,7:48:37,0.318,
,,,,,,,,,,,,,,,,,,,,,,7:48:38,0.324,
,,,,,,,,,,,,,,,,,,,,,,7:48:39,0.296,
,,,,,,,,,,,,,,,,,,,,,,7:48:40,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:48:41,0.221,
,,,,,,,,,,,,,,,,,,,,,,7:48:42,0.232,
,,,,,,,,,,,,,,,,,,,,,,7:48:43,0.265,
,,,,,,,,,,,,,,,,,,,,,,7:48:44,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:48:45,0.258,
,,,,,,,,,,,,,,,,,,,,,,7:48:46,0.235,
,,,,,,,,,,,,,,,,,,,,,,7:48:47,0.231,
,,,,,,,,,,,,,,,,,,,,,,7:48:48,0.23,
,,,,,,,,,,,,,,,,,,,,,,7:48:49,0.219,
,,,,,,,,,,,,,,,,,,,,,,7:48:50,0.217,
,,,,,,,,,,,,,,,,,,,,,,7:48:51,0.222,
,,,,,,,,,,,,,,,,,,,,,,7:48:52,0.215,
,,,,,,,,,,,,,,,,,,,,,,7:48:53,0.222,
,,,,,,,,,,,,,,,,,,,,,,7:48:54,0.22,
,,,,,,,,,,,,,,,,,,,,,,7:48:55,0.225,
,,,,,,,,,,,,,,,,,,,,,,7:48:56,0.22,
,,,,,,,,,,,,,,,,,,,,,,7:48:57,0.226,
,,,,,,,,,,,,,,,,,,,,,,7:48:58,0.262,
,,,,,,,,,,,,,,,,,,,,,,7:48:59,0.29,
,,,,,,,,,,,,,,,,,,,,,,7:49:00,0.292,
,,,,,,,,,,,,,,,,,,,,,,7:49:01,0.3,
,,,,,,,,,,,,,,,,,,,,,,7:49:02,0.314,
,,,,,,,,,,,,,,,,,,,,,,7:49:03,0.31,
,,,,,,,,,,,,,,,,,,,,,,7:49:04,0.318,
,,,,,,,,,,,,,,,,,,,,,,7:49:05,0.321,
,,,,,,,,,,,,,,,,,,,,,,7:49:06,0.308,
,,,,,,,,,,,,,,,,,,,,,,7:49:07,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:49:08,0.248,
,,,,,,,,,,,,,,,,,,,,,,7:49:09,0.237,
,,,,,,,,,,,,,,,,,,,,,,7:49:10,0.242,
,,,,,,,,,,,,,,,,,,,,,,7:49:11,0.253,
,,,,,,,,,,,,,,,,,,,,,,7:49:12,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:49:13,0.268,
,,,,,,,,,,,,,,,,,,,,,,7:49:14,0.274,
,,,,,,,,,,,,,,,,,,,,,,7:49:15,0.271,
,,,,,,,,,,,,,,,,,,,,,,7:49:16,0.283,
,,,,,,,,,,,,,,,,,,,,,,7:49:17,0.29,
,,,,,,,,,,,,,,,,,,,,,,7:49:18,0.289,
,,,,,,,,,,,,,,,,,,,,,,7:49:19,0.29,
,,,,,,,,,,,,,,,,,,,,,,7:49:20,0.29,
,,,,,,,,,,,,,,,,,,,,,,7:49:21,0.292,
,,,,,,,,,,,,,,,,,,,,,,7:49:22,0.306,
,,,,,,,,,,,,,,,,,,,,,,7:49:23,0.312,
,,,,,,,,,,,,,,,,,,,,,,7:49:24,0.31,
,,,,,,,,,,,,,,,,,,,,,,7:49:25,0.305,
,,,,,,,,,,,,,,,,,,,,,,7:49:26,0.294,
,,,,,,,,,,,,,,,,,,,,,,7:49:27,0.254,
,,,,,,,,,,,,,,,,,,,,,,7:49:28,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:49:29,0.228,
,,,,,,,,,,,,,,,,,,,,,,7:49:30,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:49:31,0.258,
,,,,,,,,,,,,,,,,,,,,,,7:49:32,0.252,
,,,,,,,,,,,,,,,,,,,,,,7:49:33,0.243,
,,,,,,,,,,,,,,,,,,,,,,7:49:34,0.248,
,,,,,,,,,,,,,,,,,,,,,,7:49:35,0.259,
,,,,,,,,,,,,,,,,,,,,,,7:49:36,0.26,
,,,,,,,,,,,,,,,,,,,,,,7:49:37,0.256,
,,,,,,,,,,,,,,,,,,,,,,7:49:38,0.244,
,,,,,,,,,,,,,,,,,,,,,,7:49:39,0.236,
,,,,,,,,,,,,,,,,,,,,,,7:49:40,0.237,
,,,,,,,,,,,,,,,,,,,,,,7:49:41,0.241,
,,,,,,,,,,,,,,,,,,,,,,7:49:42,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:49:43,0.241,
,,,,,,,,,,,,,,,,,,,,,,7:49:44,0.236,
,,,,,,,,,,,,,,,,,,,,,,7:49:45,0.242,
,,,,,,,,,,,,,,,,,,,,,,7:49:46,0.245,
,,,,,,,,,,,,,,,,,,,,,,7:49:47,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:49:48,0.242,
,,,,,,,,,,,,,,,,,,,,,,7:49:49,0.244,
,,,,,,,,,,,,,,,,,,,,,,7:49:50,0.251,
,,,,,,,,,,,,,,,,,,,,,,7:49:51,0.253,
,,,,,,,,,,,,,,,,,,,,,,7:49:52,0.245,
,,,,,,,,,,,,,,,,,,,,,,7:49:53,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:49:54,0.24,
,,,,,,,,,,,,,,,,,,,,,,7:49:55,0.245,
,,,,,,,,,,,,,,,,,,,,,,7:49:56,0.249,
,,,,,,,,,,,,,,,,,,,,,,7:49:57,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:49:58,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:49:59,0.253,
,,,,,,,,,,,,,,,,,,,,,,7:50:00,0.262,
,,,,,,,,,,,,,,,,,,,,,,7:50:01,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:50:02,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:50:03,0.245,
,,,,,,,,,,,,,,,,,,,,,,7:50:04,0.249,
,,,,,,,,,,,,,,,,,,,,,,7:50:05,0.257,
,,,,,,,,,,,,,,,,,,,,,,7:50:06,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:50:07,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:50:08,0.262,
,,,,,,,,,,,,,,,,,,,,,,7:50:09,0.271,
,,,,,,,,,,,,,,,,,,,,,,7:50:10,0.266,
,,,,,,,,,,,,,,,,,,,,,,7:50:11,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:50:12,0.259,
,,,,,,,,,,,,,,,,,,,,,,7:50:13,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:50:14,0.219,
,,,,,,,,,,,,,,,,,,,,,,7:50:15,0.213,
,,,,,,,,,,,,,,,,,,,,,,7:50:16,0.221,
,,,,,,,,,,,,,,,,,,,,,,7:50:17,0.236,
,,,,,,,,,,,,,,,,,,,,,,7:50:18,0.249,
,,,,,,,,,,,,,,,,,,,,,,7:50:19,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:50:20,0.248,
,,,,,,,,,,,,,,,,,,,,,,7:50:21,0.257,
,,,,,,,,,,,,,,,,,,,,,,7:50:22,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:50:23,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:50:24,0.26,
,,,,,,,,,,,,,,,,,,,,,,7:50:25,0.255,
,,,,,,,,,,,,,,,,,,,,,,7:50:26,0.257,
,,,,,,,,,,,,,,,,,,,,,,7:50:27,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:50:28,0.255,
,,,,,,,,,,,,,,,,,,,,,,7:50:29,0.256,
,,,,,,,,,,,,,,,,,,,,,,7:50:30,0.252,
,,,,,,,,,,,,,,,,,,,,,,7:50:31,0.223,
,,,,,,,,,,,,,,,,,,,,,,7:50:32,0.215,
,,,,,,,,,,,,,,,,,,,,,,7:50:33,0.21,
,,,,,,,,,,,,,,,,,,,,,,7:50:34,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:50:35,0.203,
,,,,,,,,,,,,,,,,,,,,,,7:50:36,0.2,
,,,,,,,,,,,,,,,,,,,,,,7:50:37,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:50:38,0.206,
,,,,,,,,,,,,,,,,,,,,,,7:50:39,0.209,
,,,,,,,,,,,,,,,,,,,,,,7:50:40,0.212,
,,,,,,,,,,,,,,,,,,,,,,7:50:41,0.211,
,,,,,,,,,,,,,,,,,,,,,,7:50:42,0.21,
,,,,,,,,,,,,,,,,,,,,,,7:50:43,0.202,
,,,,,,,,,,,,,,,,,,,,,,7:50:44,0.195,
,,,,,,,,,,,,,,,,,,,,,,7:50:45,0.193,
,,,,,,,,,,,,,,,,,,,,,,7:50:46,0.197,
,,,,,,,,,,,,,,,,,,,,,,7:50:47,0.198,
,,,,,,,,,,,,,,,,,,,,,,7:50:48,0.192,
,,,,,,,,,,,,,,,,,,,,,,7:50:49,0.186,
,,,,,,,,,,,,,,,,,,,,,,7:50:50,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:50:51,0.211,
,,,,,,,,,,,,,,,,,,,,,,7:50:52,0.204,
,,,,,,,,,,,,,,,,,,,,,,7:50:53,0.185,
,,,,,,,,,,,,,,,,,,,,,,7:50:54,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:50:55,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:50:56,0.165,
,,,,,,,,,,,,,,,,,,,,,,7:50:57,0.162,
,,,,,,,,,,,,,,,,,,,,,,7:50:58,0.162,
,,,,,,,,,,,,,,,,,,,,,,7:50:59,0.166,
,,,,,,,,,,,,,,,,,,,,,,7:51:00,0.172,
,,,,,,,,,,,,,,,,,,,,,,7:51:01,0.174,
,,,,,,,,,,,,,,,,,,,,,,7:51:02,0.174,
,,,,,,,,,,,,,,,,,,,,,,7:51:03,0.174,
,,,,,,,,,,,,,,,,,,,,,,7:51:04,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:51:05,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:51:06,0.177,
,,,,,,,,,,,,,,,,,,,,,,7:51:07,0.181,
,,,,,,,,,,,,,,,,,,,,,,7:51:08,0.179,
,,,,,,,,,,,,,,,,,,,,,,7:51:09,0.164,
,,,,,,,,,,,,,,,,,,,,,,7:51:10,0.167,
,,,,,,,,,,,,,,,,,,,,,,7:51:11,0.179,
,,,,,,,,,,,,,,,,,,,,,,7:51:12,0.179,
,,,,,,,,,,,,,,,,,,,,,,7:51:13,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:51:14,0.162,
,,,,,,,,,,,,,,,,,,,,,,7:51:15,0.161,
,,,,,,,,,,,,,,,,,,,,,,7:51:16,0.151,
,,,,,,,,,,,,,,,,,,,,,,7:51:17,0.144,
,,,,,,,,,,,,,,,,,,,,,,7:51:18,0.15,
,,,,,,,,,,,,,,,,,,,,,,7:51:19,0.15,
,,,,,,,,,,,,,,,,,,,,,,7:51:20,0.146,
,,,,,,,,,,,,,,,,,,,,,,7:51:21,0.151,
,,,,,,,,,,,,,,,,,,,,,,7:51:22,0.188,
,,,,,,,,,,,,,,,,,,,,,,7:51:23,0.214,
,,,,,,,,,,,,,,,,,,,,,,7:51:24,0.188,
,,,,,,,,,,,,,,,,,,,,,,7:51:25,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:51:26,0.219,
,,,,,,,,,,,,,,,,,,,,,,7:51:27,0.238,
,,,,,,,,,,,,,,,,,,,,,,7:51:28,0.254,
,,,,,,,,,,,,,,,,,,,,,,7:51:29,0.264,
,,,,,,,,,,,,,,,,,,,,,,7:51:30,0.276,
,,,,,,,,,,,,,,,,,,,,,,7:51:31,0.255,
,,,,,,,,,,,,,,,,,,,,,,7:51:32,0.219,
,,,,,,,,,,,,,,,,,,,,,,7:51:33,0.22,
,,,,,,,,,,,,,,,,,,,,,,7:51:34,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:51:35,0.27,
,,,,,,,,,,,,,,,,,,,,,,7:51:36,0.268,
,,,,,,,,,,,,,,,,,,,,,,7:51:37,0.268,
,,,,,,,,,,,,,,,,,,,,,,7:51:38,0.254,
,,,,,,,,,,,,,,,,,,,,,,7:51:39,0.235,
,,,,,,,,,,,,,,,,,,,,,,7:51:40,0.229,
,,,,,,,,,,,,,,,,,,,,,,7:51:41,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:51:42,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:51:43,0.298,
,,,,,,,,,,,,,,,,,,,,,,7:51:44,0.294,
,,,,,,,,,,,,,,,,,,,,,,7:51:45,0.274,
,,,,,,,,,,,,,,,,,,,,,,7:51:46,0.277,
,,,,,,,,,,,,,,,,,,,,,,7:51:47,0.286,
,,,,,,,,,,,,,,,,,,,,,,7:51:48,0.275,
,,,,,,,,,,,,,,,,,,,,,,7:51:49,0.245,
,,,,,,,,,,,,,,,,,,,,,,7:51:50,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:51:51,0.248,
,,,,,,,,,,,,,,,,,,,,,,7:51:52,0.226,
,,,,,,,,,,,,,,,,,,,,,,7:51:53,0.211,
,,,,,,,,,,,,,,,,,,,,,,7:51:54,0.197,
,,,,,,,,,,,,,,,,,,,,,,7:51:55,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:51:56,0.208,
,,,,,,,,,,,,,,,,,,,,,,7:51:57,0.214,
,,,,,,,,,,,,,,,,,,,,,,7:51:58,0.215,
,,,,,,,,,,,,,,,,,,,,,,7:51:59,0.221,
,,,,,,,,,,,,,,,,,,,,,,7:52:00,0.214,
,,,,,,,,,,,,,,,,,,,,,,7:52:01,0.215,
,,,,,,,,,,,,,,,,,,,,,,7:52:02,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:52:03,0.236,
,,,,,,,,,,,,,,,,,,,,,,7:52:04,0.24,
,,,,,,,,,,,,,,,,,,,,,,7:52:05,0.244,
,,,,,,,,,,,,,,,,,,,,,,7:52:06,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:52:07,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:52:08,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:52:09,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:52:10,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:52:11,0.244,
,,,,,,,,,,,,,,,,,,,,,,7:52:12,0.241,
,,,,,,,,,,,,,,,,,,,,,,7:52:13,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:52:14,0.235,
,,,,,,,,,,,,,,,,,,,,,,7:52:15,0.238,
,,,,,,,,,,,,,,,,,,,,,,7:52:16,0.236,
,,,,,,,,,,,,,,,,,,,,,,7:52:17,0.241,
,,,,,,,,,,,,,,,,,,,,,,7:52:18,0.237,
,,,,,,,,,,,,,,,,,,,,,,7:52:19,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:52:20,0.225,
,,,,,,,,,,,,,,,,,,,,,,7:52:21,0.222,
,,,,,,,,,,,,,,,,,,,,,,7:52:22,0.218,
,,,,,,,,,,,,,,,,,,,,,,7:52:23,0.223,
,,,,,,,,,,,,,,,,,,,,,,7:52:24,0.222,
,,,,,,,,,,,,,,,,,,,,,,7:52:25,0.222,
,,,,,,,,,,,,,,,,,,,,,,7:52:26,0.231,
,,,,,,,,,,,,,,,,,,,,,,7:52:27,0.237,
,,,,,,,,,,,,,,,,,,,,,,7:52:28,0.248,
,,,,,,,,,,,,,,,,,,,,,,7:52:29,0.248,
,,,,,,,,,,,,,,,,,,,,,,7:52:30,0.263,
,,,,,,,,,,,,,,,,,,,,,,7:52:31,0.263,
,,,,,,,,,,,,,,,,,,,,,,7:52:32,0.267,
,,,,,,,,,,,,,,,,,,,,,,7:52:33,0.265,
,,,,,,,,,,,,,,,,,,,,,,7:52:34,0.245,
,,,,,,,,,,,,,,,,,,,,,,7:52:35,0.229,
,,,,,,,,,,,,,,,,,,,,,,7:52:36,0.224,
,,,,,,,,,,,,,,,,,,,,,,7:52:37,0.225,
,,,,,,,,,,,,,,,,,,,,,,7:52:38,0.232,
,,,,,,,,,,,,,,,,,,,,,,7:52:39,0.218,
,,,,,,,,,,,,,,,,,,,,,,7:52:40,0.211,
,,,,,,,,,,,,,,,,,,,,,,7:52:41,0.22,
,,,,,,,,,,,,,,,,,,,,,,7:52:42,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:52:43,0.219,
,,,,,,,,,,,,,,,,,,,,,,7:52:44,0.21,
,,,,,,,,,,,,,,,,,,,,,,7:52:45,0.211,
,,,,,,,,,,,,,,,,,,,,,,7:52:46,0.213,
,,,,,,,,,,,,,,,,,,,,,,7:52:47,0.211,
,,,,,,,,,,,,,,,,,,,,,,7:52:48,0.198,
,,,,,,,,,,,,,,,,,,,,,,7:52:49,0.194,
,,,,,,,,,,,,,,,,,,,,,,7:52:50,0.189,
,,,,,,,,,,,,,,,,,,,,,,7:52:51,0.176,
,,,,,,,,,,,,,,,,,,,,,,7:52:52,0.182,
,,,,,,,,,,,,,,,,,,,,,,7:52:53,0.177,
,,,,,,,,,,,,,,,,,,,,,,7:52:54,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:52:55,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:52:56,0.167,
,,,,,,,,,,,,,,,,,,,,,,7:52:57,0.176,
,,,,,,,,,,,,,,,,,,,,,,7:52:58,0.181,
,,,,,,,,,,,,,,,,,,,,,,7:52:59,0.164,
,,,,,,,,,,,,,,,,,,,,,,7:53:00,0.167,
,,,,,,,,,,,,,,,,,,,,,,7:53:01,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:53:02,0.172,
,,,,,,,,,,,,,,,,,,,,,,7:53:03,0.184,
,,,,,,,,,,,,,,,,,,,,,,7:53:04,0.182,
,,,,,,,,,,,,,,,,,,,,,,7:53:05,0.164,
,,,,,,,,,,,,,,,,,,,,,,7:53:06,0.154,
,,,,,,,,,,,,,,,,,,,,,,7:53:07,0.154,
,,,,,,,,,,,,,,,,,,,,,,7:53:08,0.152,
,,,,,,,,,,,,,,,,,,,,,,7:53:09,0.144,
,,,,,,,,,,,,,,,,,,,,,,7:53:10,0.142,
,,,,,,,,,,,,,,,,,,,,,,7:53:11,0.148,
,,,,,,,,,,,,,,,,,,,,,,7:53:12,0.146,
,,,,,,,,,,,,,,,,,,,,,,7:53:13,0.14,
,,,,,,,,,,,,,,,,,,,,,,7:53:14,0.138,
,,,,,,,,,,,,,,,,,,,,,,7:53:15,0.155,
,,,,,,,,,,,,,,,,,,,,,,7:53:16,0.184,
,,,,,,,,,,,,,,,,,,,,,,7:53:17,0.199,
,,,,,,,,,,,,,,,,,,,,,,7:53:18,0.176,
,,,,,,,,,,,,,,,,,,,,,,7:53:19,0.162,
,,,,,,,,,,,,,,,,,,,,,,7:53:20,0.159,
,,,,,,,,,,,,,,,,,,,,,,7:53:21,0.162,
,,,,,,,,,,,,,,,,,,,,,,7:53:22,0.157,
,,,,,,,,,,,,,,,,,,,,,,7:53:23,0.164,
,,,,,,,,,,,,,,,,,,,,,,7:53:24,0.161,
,,,,,,,,,,,,,,,,,,,,,,7:53:25,0.161,
,,,,,,,,,,,,,,,,,,,,,,7:53:26,0.158,
,,,,,,,,,,,,,,,,,,,,,,7:53:27,0.159,
,,,,,,,,,,,,,,,,,,,,,,7:53:28,0.163,
,,,,,,,,,,,,,,,,,,,,,,7:53:29,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:53:30,0.177,
,,,,,,,,,,,,,,,,,,,,,,7:53:31,0.19,
,,,,,,,,,,,,,,,,,,,,,,7:53:32,0.193,
,,,,,,,,,,,,,,,,,,,,,,7:53:33,0.186,
,,,,,,,,,,,,,,,,,,,,,,7:53:34,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:53:35,0.158,
,,,,,,,,,,,,,,,,,,,,,,7:53:36,0.149,
,,,,,,,,,,,,,,,,,,,,,,7:53:37,0.157,
,,,,,,,,,,,,,,,,,,,,,,7:53:38,0.157,
,,,,,,,,,,,,,,,,,,,,,,7:53:39,0.163,
,,,,,,,,,,,,,,,,,,,,,,7:53:40,0.17,
,,,,,,,,,,,,,,,,,,,,,,7:53:41,0.17,
,,,,,,,,,,,,,,,,,,,,,,7:53:42,0.172,
,,,,,,,,,,,,,,,,,,,,,,7:53:43,0.18,
,,,,,,,,,,,,,,,,,,,,,,7:53:44,0.187,
,,,,,,,,,,,,,,,,,,,,,,7:53:45,0.195,
,,,,,,,,,,,,,,,,,,,,,,7:53:46,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:53:47,0.185,
,,,,,,,,,,,,,,,,,,,,,,7:53:48,0.18,
,,,,,,,,,,,,,,,,,,,,,,7:53:49,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:53:50,0.185,
,,,,,,,,,,,,,,,,,,,,,,7:53:51,0.192,
,,,,,,,,,,,,,,,,,,,,,,7:53:52,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:53:53,0.195,
,,,,,,,,,,,,,,,,,,,,,,7:53:54,0.193,
,,,,,,,,,,,,,,,,,,,,,,7:53:55,0.203,
,,,,,,,,,,,,,,,,,,,,,,7:53:56,0.191,
,,,,,,,,,,,,,,,,,,,,,,7:53:57,0.16,
,,,,,,,,,,,,,,,,,,,,,,7:53:58,0.155,
,,,,,,,,,,,,,,,,,,,,,,7:53:59,0.171,
,,,,,,,,,,,,,,,,,,,,,,7:54:00,0.184,
,,,,,,,,,,,,,,,,,,,,,,7:54:01,0.181,
,,,,,,,,,,,,,,,,,,,,,,7:54:02,0.165,
,,,,,,,,,,,,,,,,,,,,,,7:54:03,0.16,
,,,,,,,,,,,,,,,,,,,,,,7:54:04,0.161,
,,,,,,,,,,,,,,,,,,,,,,7:54:05,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:54:06,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:54:07,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:54:08,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:54:09,0.172,
,,,,,,,,,,,,,,,,,,,,,,7:54:10,0.172,
,,,,,,,,,,,,,,,,,,,,,,7:54:11,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:54:12,0.179,
,,,,,,,,,,,,,,,,,,,,,,7:54:13,0.183,
,,,,,,,,,,,,,,,,,,,,,,7:54:14,0.19,
,,,,,,,,,,,,,,,,,,,,,,7:54:15,0.195,
,,,,,,,,,,,,,,,,,,,,,,7:54:16,0.201,
,,,,,,,,,,,,,,,,,,,,,,7:54:17,0.199,
,,,,,,,,,,,,,,,,,,,,,,7:54:18,0.2,
,,,,,,,,,,,,,,,,,,,,,,7:54:19,0.197,
,,,,,,,,,,,,,,,,,,,,,,7:54:20,0.188,
,,,,,,,,,,,,,,,,,,,,,,7:54:21,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:54:22,0.188,
,,,,,,,,,,,,,,,,,,,,,,7:54:23,0.198,
,,,,,,,,,,,,,,,,,,,,,,7:54:24,0.202,
,,,,,,,,,,,,,,,,,,,,,,7:54:25,0.209,
,,,,,,,,,,,,,,,,,,,,,,7:54:26,0.225,
,,,,,,,,,,,,,,,,,,,,,,7:54:27,0.225,
,,,,,,,,,,,,,,,,,,,,,,7:54:28,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:54:29,0.234,
,,,,,,,,,,,,,,,,,,,,,,7:54:30,0.219,
,,,,,,,,,,,,,,,,,,,,,,7:54:31,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:54:32,0.156,
,,,,,,,,,,,,,,,,,,,,,,7:54:33,0.15,
,,,,,,,,,,,,,,,,,,,,,,7:54:34,0.159,
,,,,,,,,,,,,,,,,,,,,,,7:54:35,0.157,
,,,,,,,,,,,,,,,,,,,,,,7:54:36,0.164,
,,,,,,,,,,,,,,,,,,,,,,7:54:37,0.173,
,,,,,,,,,,,,,,,,,,,,,,7:54:38,0.172,
,,,,,,,,,,,,,,,,,,,,,,7:54:39,0.174,
,,,,,,,,,,,,,,,,,,,,,,7:54:40,0.179,
,,,,,,,,,,,,,,,,,,,,,,7:54:41,0.18,
,,,,,,,,,,,,,,,,,,,,,,7:54:42,0.172,
