bar_fence,CDT_Time,Rel_1_5,Rel_0_4,Rel_1_5_v_0_4,bar_fence_1,Upper_3_0,Upper_0,Upper_3_0_v_0,bar_fence_2,CDT_Time_1,Lower_1_5,Lower_0,Lower_1_5_v_0
|,04:37:56,0.012,0.013,0.923076923076923,|,1.83,4.772,0.383487007544007,|,04:37:56,5.7,0.382,14.9214659685864
|,04:37:57,0.012,0.006,2,|,1.55,4.773,0.324743347999162,|,04:37:57,5.76,0.453,12.7152317880795
|,04:37:58,0.011,0.006,1.83333333333333,|,1.24,4.806,0.258010819808573,|,04:37:58,5.8,0.474,12.2362869198312
|,04:37:59,0.012,0.004,3,|,0.843,4.8,0.175625,|,04:37:59,5.74,0.555,10.3423423423423
|,04:38:00,0.012,0.005,2.4,|,0.714,4.89,0.14601226993865,|,04:38:00,5.72,0.438,13.0593607305936
|,04:38:01,0.013,0.005,2.6,|,0.672,4.782,0.140526976160602,|,04:38:01,5.74,0.522,10.9961685823755
|,04:38:02,0.011,0.003,3.66666666666667,|,0.605,4.753,0.127288028613507,|,04:38:02,5.72,0.558,10.2508960573477
|,04:38:03,0.011,0.003,3.66666666666667,|,0.512,4.737,0.108085286046021,|,04:38:03,5.69,0.503,11.3121272365805
|,04:38:04,0.011,0.004,2.75,|,0.45,4.794,0.0938673341677096,|,04:38:04,5.72,0.56,10.2142857142857
|,04:38:05,0.012,0.005,2.4,|,0.41,4.761,0.0861163621088007,|,04:38:05,5.76,0.495,11.6363636363636
|,04:38:06,0.012,0.004,3,|,0.385,4.694,0.082019599488709,|,04:38:06,5.76,0.51,11.2941176470588
|,04:38:07,0.012,0.003,4,|,0.39,4.729,0.082469866779446,|,04:38:07,5.72,0.476,12.0168067226891
|,04:38:08,0.012,0.003,4,|,0.481,4.628,0.103932584269663,|,04:38:08,5.75,0.473,12.1564482029598
|,04:38:09,0.012,0.004,3,|,0.564,4.704,0.119897959183673,|,04:38:09,5.66,0.466,12.1459227467811
|,04:38:10,0.012,0.004,3,|,0.558,4.676,0.119332763045338,|,04:38:10,5.57,0.399,13.9598997493734
|,04:38:11,0.012,0.005,2.4,|,0.585,4.659,0.125563425627817,|,04:38:11,5.55,0.397,13.9798488664987
|,04:38:12,0.012,0.004,3,|,0.668,4.547,0.146910050582802,|,04:38:12,5.33,0.45,11.8444444444444
|,04:38:13,0.012,0.004,3,|,1.26,4.637,0.271727409963338,|,04:38:13,5,0.405,12.3456790123457
|,04:38:14,0.012,0.004,3,|,3,4.592,0.653310104529617,|,04:38:14,4.87,0.387,12.5839793281654
|,04:38:15,0.012,0.002,6,|,4.32,4.592,0.940766550522648,|,04:38:15,5.13,0.385,13.3246753246753
|,04:38:16,0.012,0.003,4,|,2.89,4.629,0.624324908187514,|,04:38:16,5.04,0.399,12.6315789473684
|,04:38:17,0.012,0.004,3,|,1.88,4.543,0.413823464670922,|,04:38:17,5.03,0.406,12.3891625615764
|,04:38:18,0.013,0.005,2.6,|,1.88,4.506,0.417221482467821,|,04:38:18,5.3,0.419,12.6491646778043
|,04:38:19,0.013,0.005,2.6,|,2.01,4.457,0.450975992820283,|,04:38:19,5.06,0.383,13.2114882506527
|,04:38:20,0.012,0.003,4,|,1.7,4.49,0.378619153674833,|,04:38:20,4.8,0.368,13.0434782608696
|,04:38:21,0.012,0.004,3,|,1.27,4.355,0.291618828932262,|,04:38:21,4.77,0.364,13.1043956043956
|,04:38:22,0.013,0.005,2.6,|,0.759,4.426,0.171486669679169,|,04:38:22,4.78,0.381,12.5459317585302
|,04:38:23,0.013,0.004,3.25,|,0.733,4.377,0.167466301119488,|,04:38:23,4.8,0.389,12.3393316195373
|,04:38:24,0.012,0.004,3,|,1.01,4.32,0.233796296296296,|,04:38:24,5.01,0.39,12.8461538461538
|,04:38:25,0.012,0.004,3,|,1.48,4.404,0.33605812897366,|,04:38:25,5.21,0.392,13.2908163265306
|,04:38:26,0.012,0.005,2.4,|,2,4.439,0.450551926109484,|,04:38:26,5.15,0.405,12.716049382716
|,04:38:27,0.012,0.005,2.4,|,2.14,4.336,0.493542435424354,|,04:38:27,4.65,0.397,11.7128463476071
|,04:38:28,0.012,0.004,3,|,1.89,4.451,0.424623680071894,|,04:38:28,4.53,0.42,10.7857142857143
|,04:38:29,0.012,0.003,4,|,1.68,4.394,0.382339553937187,|,04:38:29,4.75,0.435,10.9195402298851
|,04:38:30,0.011,0.003,3.66666666666667,|,1.68,4.394,0.382339553937187,|,04:38:30,4.94,0.428,11.5420560747664
|,04:38:31,0.012,0.003,4,|,1.61,4.432,0.36326714801444,|,04:38:31,5.15,0.425,12.1176470588235
|,04:38:32,0.012,0.005,2.4,|,1.5,4.508,0.332741792369122,|,04:38:32,5.33,0.468,11.3888888888889
|,04:38:33,0.013,0.004,3.25,|,1.39,4.5,0.308888888888889,|,04:38:33,5.43,0.482,11.2655601659751
|,04:38:34,0.013,0.003,4.33333333333333,|,1.22,4.422,0.275893260967888,|,04:38:34,5.51,0.444,12.4099099099099
|,04:38:35,0.012,0.004,3,|,1.14,4.357,0.261647922882717,|,04:38:35,5.52,0.594,9.29292929292929
|,04:38:36,0.012,0.003,4,|,1.07,4.408,0.242740471869328,|,04:38:36,5.5,0.41,13.4146341463415
|,04:38:37,0.012,0.003,4,|,1.03,4.259,0.241840807701338,|,04:38:37,5.26,0.405,12.9876543209877
|,04:38:38,0.012,0.003,4,|,1.05,4.267,0.246074525427701,|,04:38:38,5.08,0.393,12.9262086513995
|,04:38:39,0.012,0.003,4,|,0.994,4.304,0.230947955390335,|,04:38:39,5.32,0.395,13.4683544303797
|,04:38:40,0.013,0.004,3.25,|,0.901,4.251,0.211950129381322,|,04:38:40,5.39,0.395,13.6455696202532
|,04:38:41,0.012,0.004,3,|,0.881,4.186,0.210463449593884,|,04:38:41,5.48,0.398,13.7688442211055
|,04:38:42,0.011,0.004,2.75,|,0.764,4.181,0.182731403970342,|,04:38:42,5.41,0.374,14.4652406417112
|,04:38:43,0.014,0.004,3.5,|,0.759,4.193,0.18101597901264,|,04:38:43,5.43,0.594,9.14141414141414
|,04:38:44,0.014,0.004,3.5,|,1.66,4.192,0.395992366412214,|,04:38:44,5.6,0.634,8.83280757097792
|,04:38:45,0.012,0.004,3,|,2.63,4.22,0.623222748815166,|,04:38:45,5.44,0.45,12.0888888888889
|,04:38:46,0.012,0.004,3,|,2.65,4.322,0.613142063859324,|,04:38:46,5.17,0.517,10
|,04:38:47,0.011,0.003,3.66666666666667,|,3.18,4.288,0.74160447761194,|,04:38:47,5.35,0.408,13.1127450980392
|,04:38:48,0.012,0.004,3,|,5.11,4.228,1.20860927152318,|,04:38:48,5.39,0.395,13.6455696202532
|,04:38:49,0.012,0.005,2.4,|,6.08,4.261,1.42689509504811,|,04:38:49,5.58,0.421,13.2541567695962
|,04:38:50,0.011,0.004,2.75,|,4.71,4.263,1.10485573539761,|,04:38:50,5.58,0.43,12.9767441860465
|,04:38:51,0.014,0.003,4.66666666666667,|,2.98,4.188,0.711556829035339,|,04:38:51,5.34,0.581,9.19104991394148
|,04:38:52,0.014,0.005,2.8,|,2.43,4.122,0.589519650655022,|,04:38:52,5.18,0.564,9.18439716312057
|,04:38:53,0.012,0.003,4,|,2.49,4.014,0.620328849028401,|,04:38:53,5.11,0.551,9.27404718693285
|,04:38:54,0.012,0.004,3,|,2.59,4.095,0.632478632478632,|,04:38:54,5.04,0.524,9.61832061068702
|,04:38:55,0.011,0.004,2.75,|,2.41,4.095,0.588522588522589,|,04:38:55,5.2,0.492,10.5691056910569
|,04:38:56,0.012,0.003,4,|,2.57,4.067,0.631915416769117,|,04:38:56,5.38,0.479,11.231732776618
|,04:38:57,0.012,0.003,4,|,2.25,4.112,0.547178988326848,|,04:38:57,5.31,0.422,12.5829383886256
|,04:38:58,0.011,0.002,5.5,|,1.67,4.138,0.403576607056549,|,04:38:58,5.07,0.437,11.6018306636156
|,04:38:59,0.011,0.004,2.75,|,1.45,4.159,0.348641500360664,|,04:38:59,4.92,0.486,10.1234567901235
|,04:39:00,0.012,0.005,2.4,|,2.08,4.165,0.499399759903962,|,04:39:00,4.98,0.327,15.2293577981651
|,04:39:01,0.011,0.005,2.2,|,3.06,4.212,0.726495726495727,|,04:39:01,4.96,0.412,12.0388349514563
|,04:39:02,0.011,0.005,2.2,|,3.46,4.157,0.832331007938417,|,04:39:02,4.86,0.374,12.9946524064171
|,04:39:03,0.013,0.003,4.33333333333333,|,3.37,4.022,0.837891596220786,|,04:39:03,4.74,0.376,12.6063829787234
|,04:39:04,0.014,0.003,4.66666666666667,|,3,3.949,0.759685996454799,|,04:39:04,4.65,0.451,10.310421286031
|,04:39:05,0.012,0.003,4,|,2.56,3.85,0.664935064935065,|,04:39:05,4.48,0.494,9.06882591093117
|,04:39:06,0.012,0.003,4,|,2.15,3.916,0.54902962206333,|,04:39:06,4.36,0.549,7.94171220400729
|,04:39:07,0.012,0.003,4,|,2.16,4.01,0.538653366583541,|,04:39:07,4.23,0.963,4.39252336448598
|,04:39:08,0.012,0.003,4,|,2.49,3.947,0.630858880162149,|,04:39:08,4.21,0.986,4.26977687626775
|,04:39:09,0.012,0.004,3,|,2.65,3.895,0.680359435173299,|,04:39:09,4.25,0.975,4.35897435897436
|,04:39:10,0.011,0.004,2.75,|,2.45,3.942,0.621511922881786,|,04:39:10,4.25,0.737,5.76662143826323
|,04:39:11,0.011,0.003,3.66666666666667,|,2.12,3.944,0.537525354969574,|,04:39:11,4.31,0.74,5.82432432432432
|,04:39:12,0.011,0.003,3.66666666666667,|,1.68,3.904,0.430327868852459,|,04:39:12,4.37,0.858,5.09324009324009
|,04:39:13,0.012,0.003,4,|,1.64,3.877,0.423007480010317,|,04:39:13,4.35,1.208,3.60099337748344
|,04:39:14,0.012,0.003,4,|,1.75,3.861,0.453250453250453,|,04:39:14,4.39,1.245,3.52610441767068
|,04:39:15,0.013,0.003,4.33333333333333,|,1.78,3.828,0.464994775339603,|,04:39:15,4.37,0.924,4.72943722943723
|,04:39:16,0.012,0.004,3,|,1.71,3.863,0.442661144188455,|,04:39:16,4.32,0.924,4.67532467532468
|,04:39:17,0.012,0.003,4,|,1.37,3.897,0.351552476263793,|,04:39:17,4.32,1.784,2.42152466367713
|,04:39:18,0.014,0.003,4.66666666666667,|,1.2,3.906,0.307219662058372,|,04:39:18,4.33,1.653,2.6194797338173
|,04:39:19,0.013,0.003,4.33333333333333,|,0.998,3.987,0.250313518936544,|,04:39:19,4.33,1.457,2.97185998627316
|,04:39:20,0.013,0.003,4.33333333333333,|,0.913,3.855,0.236835278858625,|,04:39:20,4.4,1.411,3.11835577604536
|,04:39:21,0.013,0.006,2.16666666666667,|,1.09,3.826,0.284892838473602,|,04:39:21,4.4,1.511,2.9119788219722
|,04:39:22,0.013,0.016,0.8125,|,1.33,3.806,0.34944823962165,|,04:39:22,4.31,1.89,2.28042328042328
|,04:39:23,0.012,0.016,0.75,|,1.1,3.777,0.291236431029918,|,04:39:23,4.2,1.956,2.14723926380368
|,04:39:24,0.013,0.004,3.25,|,0.892,3.744,0.238247863247863,|,04:39:24,4.14,1.593,2.59887005649718
|,04:39:25,0.013,0.003,4.33333333333333,|,0.823,3.754,0.219232818327118,|,04:39:25,4.1,1.769,2.31769361221029
|,04:39:26,0.013,0.002,6.5,|,0.841,3.773,0.222899549430162,|,04:39:26,4.03,1.632,2.46936274509804
|,04:39:27,0.013,0.003,4.33333333333333,|,0.852,3.72,0.229032258064516,|,04:39:27,4.05,1.955,2.07161125319693
|,04:39:28,0.013,0.002,6.5,|,1.03,4.088,0.251956947162427,|,04:39:28,4.21,2.217,1.89896256202075
|,04:39:29,0.013,0.003,4.33333333333333,|,1.69,4.102,0.411994149195514,|,04:39:29,4.14,1.784,2.32062780269058
|,04:39:30,0.012,0.004,3,|,2.19,3.932,0.556968463886063,|,04:39:30,4.18,1.716,2.43589743589744
|,04:39:31,0.014,0.001,14,|,2.26,3.861,0.585340585340585,|,04:39:31,4.23,1.803,2.34608985024958
|,04:39:32,0.015,0.004,3.75,|,2.24,4.001,0.559860034991252,|,04:39:32,4.22,1.992,2.11847389558233
|,04:39:33,0.011,0.007,1.57142857142857,|,2.08,3.948,0.526849037487335,|,04:39:33,4.21,1.813,2.32211803640375
|,04:39:34,0.012,0.003,4,|,1.78,3.9,0.456410256410256,|,04:39:34,4.26,2.774,1.53568853640952
|,04:39:35,0.012,0.002,6,|,1.53,3.806,0.401996847083552,|,04:39:35,4.35,2.445,1.77914110429448
|,04:39:36,0.012,0.002,6,|,1.38,3.818,0.36144578313253,|,04:39:36,4.39,2.693,1.63015224656517
|,04:39:37,0.013,0.003,4.33333333333333,|,1.27,3.773,0.336602173336867,|,04:39:37,4.3,2.355,1.82590233545648
|,04:39:38,0.012,0.003,4,|,1.11,3.789,0.292953285827395,|,04:39:38,4.05,2.334,1.73521850899743
|,04:39:39,0.012,0.004,3,|,0.981,3.846,0.255070202808112,|,04:39:39,3.99,2.671,1.49382253837514
|,04:39:40,0.013,0.004,3.25,|,0.88,3.883,0.226628895184136,|,04:39:40,3.97,2.636,1.50606980273141
|,04:39:41,0.013,0.002,6.5,|,0.816,3.818,0.21372446306967,|,04:39:41,3.88,2.345,1.6545842217484
|,04:39:42,0.013,0.002,6.5,|,0.792,3.783,0.209357652656622,|,04:39:42,3.83,2.724,1.40602055800294
|,04:39:43,0.013,0.002,6.5,|,0.68,3.783,0.179751519957706,|,04:39:43,3.92,2.757,1.42183532825535
|,04:39:44,0.012,0.002,6,|,0.553,3.803,0.145411517223245,|,04:39:44,3.89,2.647,1.4695882130714
|,04:39:45,0.012,0.004,3,|,0.456,3.761,0.12124434990694,|,04:39:45,3.87,2.61,1.48275862068966
|,04:39:46,0.012,0.004,3,|,0.33,3.706,0.0890447922288181,|,04:39:46,3.93,2.511,1.56511350059737
|,04:39:47,0.012,0.002,6,|,0.315,3.761,0.0837543206593991,|,04:39:47,3.84,2.445,1.57055214723926
|,04:39:48,0.012,0.002,6,|,0.541,3.755,0.144074567243675,|,04:39:48,3.78,3.859,0.979528375226743
|,04:39:49,0.013,0.003,4.33333333333333,|,0.843,3.838,0.219645648775404,|,04:39:49,3.72,3.659,1.01667122164526
|,04:39:50,0.013,0.004,3.25,|,0.768,3.754,0.204581779435269,|,04:39:50,3.74,3.679,1.01658059255232
|,04:39:51,0.012,0.003,4,|,0.618,3.683,0.167797990768395,|,04:39:51,3.76,4.122,0.912178554099951
|,04:39:52,0.011,0.004,2.75,|,0.65,3.718,0.174825174825175,|,04:39:52,3.65,3.526,1.03516732841747
|,04:39:53,0.012,0.003,4,|,0.687,3.885,0.176833976833977,|,04:39:53,3.66,3.605,1.01525658807212
|,04:39:54,0.014,0.002,7,|,0.595,3.979,0.149535059060065,|,04:39:54,3.69,3.622,1.0187741579238
|,04:39:55,0.012,0.004,3,|,0.455,3.898,0.116726526423807,|,04:39:55,3.61,3.771,0.957305754441793
|,04:39:56,0.012,0.009,1.33333333333333,|,0.404,3.957,0.102097548647966,|,04:39:56,3.6,3.482,1.03388856978748
|,04:39:57,0.012,0.009,1.33333333333333,|,0.552,3.806,0.14503415659485,|,04:39:57,3.56,3.337,1.06682649086005
|,04:39:58,0.012,0.003,4,|,0.663,3.869,0.171362109072112,|,04:39:58,3.57,3.486,1.02409638554217
|,04:39:59,0.012,0.004,3,|,0.563,3.701,0.152121048365307,|,04:39:59,3.61,3.892,0.92754367934224
|,04:40:00,0.013,0.005,2.6,|,0.546,3.769,0.144866012204829,|,04:40:00,3.64,3.791,0.960168820891585
|,04:40:01,0.012,0.003,4,|,0.514,3.897,0.131896330510649,|,04:40:01,3.64,4.486,0.811413285777976
|,04:40:02,0.012,0.002,6,|,0.501,3.867,0.12955779674166,|,04:40:02,3.62,4.335,0.835063437139562
|,04:40:03,0.015,0.003,5,|,0.575,3.781,0.152076170325311,|,04:40:03,3.59,3.778,0.950238221281101
|,04:40:04,0.014,0.011,1.27272727272727,|,0.81,4.043,0.200346277516696,|,04:40:04,3.48,3.64,0.956043956043956
|,04:40:05,0.013,0.034,0.382352941176471,|,0.791,4.01,0.197256857855362,|,04:40:05,3.44,3.861,0.890960890960891
|,04:40:06,0.012,0.021,0.571428571428571,|,0.596,3.942,0.15119228817859,|,04:40:06,3.53,4.19,0.842482100238663
|,04:40:07,0.012,0.009,1.33333333333333,|,0.556,3.873,0.143557965401498,|,04:40:07,3.61,4.104,0.87962962962963
|,04:40:08,0.013,0.008,1.625,|,0.744,3.863,0.192596427646907,|,04:40:08,3.79,3.973,0.953939088849736
|,04:40:09,0.012,0.006,2,|,1.14,3.838,0.297029702970297,|,04:40:09,4.13,3.806,1.08512874408828
|,04:40:10,0.012,0.007,1.71428571428571,|,1.88,3.897,0.48242237618681,|,04:40:10,3.96,3.657,1.08285479901559
|,04:40:11,0.014,0.01,1.4,|,2.36,4.032,0.58531746031746,|,04:40:11,3.6,3.513,1.02476515798463
|,04:40:12,0.015,0.009,1.66666666666667,|,1.78,3.957,0.449835734142027,|,04:40:12,3.54,3.58,0.988826815642458
|,04:40:13,0.013,0.006,2.16666666666667,|,1.72,4.018,0.428073668491787,|,04:40:13,3.63,3.467,1.04701471012403
|,04:40:14,0.012,0.007,1.71428571428571,|,1.79,4.134,0.432994678277697,|,04:40:14,3.67,3.517,1.043502985499
|,04:40:15,0.012,0.005,2.4,|,1.71,4.169,0.410170304629408,|,04:40:15,3.72,3.447,1.07919930374238
|,04:40:16,0.012,0.004,3,|,1.77,4.136,0.427949709864603,|,04:40:16,3.85,3.425,1.12408759124088
|,04:40:17,0.012,0.003,4,|,2.04,3.993,0.510894064613073,|,04:40:17,3.93,3.412,1.15181711606096
|,04:40:18,0.013,0.004,3.25,|,2.31,3.987,0.579382994732882,|,04:40:18,4.03,3.429,1.17526975794692
|,04:40:19,0.013,0.004,3.25,|,2.36,4.165,0.566626650660264,|,04:40:19,4.07,3.326,1.22369212266987
|,04:40:20,0.012,0.005,2.4,|,2.28,4.222,0.540028422548555,|,04:40:20,4.01,3.399,1.17975875257429
|,04:40:21,0.012,0.033,0.363636363636364,|,1.91,4.063,0.470095988186069,|,04:40:21,4.01,3.425,1.17080291970803
|,04:40:22,0.012,0.08,0.15,|,1.17,4.186,0.279503105590062,|,04:40:22,3.97,3.342,1.18791143028127
|,04:40:23,0.012,0.053,0.226415094339623,|,0.8,4.202,0.190385530699667,|,04:40:23,4.01,3.263,1.22893043211768
|,04:40:24,0.012,0.025,0.48,|,0.773,4.141,0.186669886500845,|,04:40:24,4.2,3.34,1.25748502994012
|,04:40:25,0.013,0.035,0.371428571428571,|,0.822,4.314,0.190542420027816,|,04:40:25,4.35,3.556,1.22328458942632
|,04:40:26,0.013,0.086,0.151162790697674,|,1.05,4.247,0.247233341182011,|,04:40:26,4.3,3.214,1.33789670192906
|,04:40:27,0.012,0.2,0.06,|,1.27,4.255,0.298472385428907,|,04:40:27,4.39,2.993,1.46675576344805
|,04:40:28,0.012,0.481,0.0249480249480249,|,1.19,4.23,0.281323877068558,|,04:40:28,4.24,3.138,1.35117909496495
|,04:40:29,0.012,0.617,0.0194489465153971,|,1.04,4.318,0.240852246410375,|,04:40:29,3.98,3.249,1.22499230532472
|,04:40:30,0.011,0.467,0.0235546038543897,|,0.907,4.524,0.200486295313882,|,04:40:30,3.78,3.274,1.15455100794136
|,04:40:31,0.013,0.711,0.0182841068917018,|,0.649,4.412,0.147098821396192,|,04:40:31,3.69,3.388,1.08913813459268
|,04:40:32,0.014,2.29,0.00611353711790393,|,0.395,4.527,0.0872542522641926,|,04:40:32,3.67,3.473,1.05672329398215
|,04:40:33,0.012,2.63,0.00456273764258555,|,0.226,4.51,0.0501108647450111,|,04:40:33,3.72,3.467,1.0729737525238
|,04:40:34,0.012,1.88,0.00638297872340426,|,0.172,4.43,0.0388261851015801,|,04:40:34,3.78,3.348,1.12903225806452
|,04:40:35,0.012,2.16,0.00555555555555555,|,0.165,4.641,0.0355526826115061,|,04:40:35,3.88,3.576,1.08501118568233
|,04:40:36,0.016,2.14,0.00747663551401869,|,0.195,4.708,0.0414188615123195,|,04:40:36,3.8,3.638,1.04452996151732
|,04:40:37,0.016,2.61,0.00613026819923372,|,0.321,4.527,0.07090788601723,|,04:40:37,3.46,3.675,0.941496598639456
|,04:40:38,0.013,4.81,0.0027027027027027,|,0.377,4.569,0.0825125848106807,|,04:40:38,3.53,3.359,1.05090800833581
|,04:40:39,0.013,5.51,0.00235934664246824,|,0.258,4.673,0.055210785362722,|,04:40:39,3.57,3.587,0.995260663507109
|,04:40:40,0.012,3.73,0.0032171581769437,|,0.208,4.663,0.0446064765172636,|,04:40:40,3.38,4.078,0.828837665522315
|,04:40:41,0.011,4.06,0.00270935960591133,|,0.138,4.569,0.0302035456336179,|,04:40:41,3.39,3.855,0.879377431906615
|,04:40:42,0.012,4.8,0.0025,|,0.085,4.694,0.0181082232637409,|,04:40:42,3.4,3.622,0.93870789618995
|,04:40:43,0.011,4.76,0.0023109243697479,|,0.08,4.623,0.0173047804455981,|,04:40:43,3.38,3.705,0.912280701754386
|,04:40:44,0.012,3.94,0.00304568527918782,|,0.15,4.575,0.0327868852459016,|,04:40:44,3.27,4.021,0.81323053966675
|,04:40:45,0.013,4.21,0.00308788598574822,|,0.213,4.747,0.0448704444912576,|,04:40:45,3.23,3.767,0.857446243695248
|,04:40:46,0.012,3.23,0.00371517027863777,|,0.216,5.021,0.0430193188607847,|,04:40:46,3.31,3.99,0.829573934837093
|,04:40:47,0.013,3.17,0.00410094637223975,|,0.204,5.033,0.0405324855950725,|,04:40:47,3.38,4.212,0.802469135802469
|,04:40:48,0.013,2.3,0.00565217391304348,|,0.189,4.978,0.0379670550421856,|,04:40:48,3.35,4.128,0.811531007751938
|,04:40:49,0.014,2.08,0.00673076923076923,|,0.215,4.786,0.044922691182616,|,04:40:49,3.45,4.137,0.833937635968093
|,04:40:50,0.154,2.67,0.0576779026217228,|,0.204,4.668,0.0437017994858612,|,04:40:50,3.44,4.49,0.766146993318485
|,04:40:51,0.619,2.97,0.208417508417508,|,0.186,4.866,0.0382244143033292,|,04:40:51,3.14,4.28,0.733644859813084
|,04:40:52,0.742,2.75,0.269818181818182,|,0.175,4.923,0.0355474304286004,|,04:40:52,3.12,4.444,0.702070207020702
|,04:40:53,0.432,2.95,0.146440677966102,|,0.163,4.72,0.0345338983050847,|,04:40:53,3.09,4.152,0.744219653179191
|,04:40:54,0.266,3.51,0.0757834757834758,|,0.149,4.755,0.031335436382755,|,04:40:54,3.07,4.435,0.692220969560316
|,04:40:55,0.104,2.57,0.0404669260700389,|,0.125,4.839,0.0258317834263278,|,04:40:55,3.02,4.341,0.695692236811794
|,04:40:56,0.118,2.2,0.0536363636363636,|,0.109,5.076,0.0214736012608353,|,04:40:56,3.06,4.398,0.695770804911323
|,04:40:57,0.572,2.88,0.198611111111111,|,0.109,5.145,0.0211856171039845,|,04:40:57,3.12,4.201,0.742680314210902
|,04:40:58,0.923,2.01,0.459203980099503,|,0.082,5.021,0.0163314080860386,|,04:40:58,3.11,4.201,0.740299928588431
|,04:40:59,0.617,1.52,0.405921052631579,|,0.048,5.147,0.00932582086652419,|,04:40:59,3.06,4.135,0.740024183796856
|,04:41:00,0.226,2.86,0.079020979020979,|,0.035,5.004,0.00699440447641887,|,04:41:00,3.06,4.258,0.718647252231094
|,04:41:01,0.156,4.66,0.0334763948497854,|,0.055,4.894,0.0112382509194933,|,04:41:01,3.03,4.137,0.732414793328499
|,04:41:02,0.198,5.08,0.0389763779527559,|,0.222,4.949,0.0448575469791877,|,04:41:02,3,4.402,0.681508405270332
|,04:41:03,0.257,5.94,0.0432659932659933,|,0.354,5.327,0.0664539140229022,|,04:41:03,3.02,4.361,0.692501719789039
|,04:41:04,0.171,6.24,0.0274038461538462,|,0.208,5.578,0.0372893510218716,|,04:41:04,3.06,4.098,0.746705710102489
|,04:41:05,0.125,5.29,0.0236294896030246,|,0.174,5.388,0.032293986636971,|,04:41:05,3.05,4.282,0.712283979448856
|,04:41:06,0.182,5.87,0.0310051107325383,|,0.282,5.28,0.0534090909090909,|,04:41:06,3.06,4.372,0.699908508691674
|,04:41:07,2.65,6.67,0.397301349325337,|,0.343,5.288,0.0648638426626324,|,04:41:07,3.04,4.236,0.717658168083097
|,04:41:08,4.91,7.59,0.646903820816864,|,0.316,5.293,0.0597014925373134,|,04:41:08,2.98,4.299,0.693184461502675
|,04:41:09,8.77,8.93,0.982082866741321,|,0.481,5.135,0.0936708860759494,|,04:41:09,3.03,4.13,0.73365617433414
|,04:41:10,21.3,9.31,2.28786251342642,|,0.77,5.197,0.148162401385415,|,04:41:10,3.15,4.063,0.775289195175978
|,04:41:11,25.8,9.7,2.65979381443299,|,1.11,5.313,0.208921513269339,|,04:41:11,3.16,3.929,0.804275897174854
|,04:41:12,31.7,10.6,2.99056603773585,|,0.849,5.425,0.156497695852535,|,04:41:12,3.17,3.977,0.797083228564244
|,04:41:13,31.4,10.9,2.88073394495413,|,0.446,5.484,0.0813274981765135,|,04:41:13,3.21,3.957,0.811220621683093
|,04:41:14,39,9.94,3.92354124748491,|,0.775,5.705,0.135845749342682,|,04:41:14,3.22,3.76,0.856382978723404
|,04:41:15,30,9.63,3.11526479750779,|,1.25,6.083,0.205490711819826,|,04:41:15,3.18,3.782,0.840824960338445
|,04:41:16,25,8.6,2.90697674418605,|,1.08,6.453,0.167364016736402,|,04:41:16,3.17,3.817,0.830495153261724
|,04:41:17,21.8,10.9,2,|,1.1,6.03,0.182421227197347,|,04:41:17,3.2,4.133,0.77425598838616
|,04:41:18,31.4,13.2,2.37878787878788,|,1.61,6.322,0.254666244859222,|,04:41:18,3.09,4.019,0.768847972132371
|,04:41:19,40.7,9.44,4.3114406779661,|,1.69,6.593,0.256332473835887,|,04:41:19,3.05,3.839,0.79447772857515
|,04:41:20,39.8,8.64,4.60648148148148,|,1.9,6.408,0.296504369538077,|,04:41:20,3.03,4.115,0.7363304981774
|,04:41:21,38.3,8.23,4.65370595382746,|,2.08,6.473,0.321334775220145,|,04:41:21,2.98,4.098,0.727183992191313
|,04:41:22,28.8,8.45,3.40828402366864,|,2.1,6.475,0.324324324324324,|,04:41:22,2.99,4.071,0.734463276836158
|,04:41:23,17.3,9.13,1.89485213581599,|,2.05,6.771,0.302761778171614,|,04:41:23,2.94,4.131,0.711692084241104
|,04:41:24,18.9,10.9,1.73394495412844,|,2,6.977,0.286656155940949,|,04:41:24,2.9,4.457,0.650661880188468
|,04:41:25,21.5,13.3,1.61654135338346,|,1.68,7.188,0.233722871452421,|,04:41:25,2.95,4.275,0.690058479532164
|,04:41:26,18,16.5,1.09090909090909,|,1.77,7.38,0.239837398373984,|,04:41:26,2.98,4.179,0.713089255802824
|,04:41:27,13.5,15.9,0.849056603773585,|,2.01,7.078,0.283978525007064,|,04:41:27,2.97,4.161,0.713770728190339
|,04:41:28,12.5,13.4,0.932835820895522,|,1.98,6.824,0.290152403282532,|,04:41:28,3.03,4.085,0.741738066095471
|,04:41:29,16.9,10.9,1.55045871559633,|,1.52,7.179,0.21172865301574,|,04:41:29,3.03,3.692,0.820693391115926
|,04:41:30,23.1,9.45,2.44444444444444,|,1.24,6.957,0.178237746154952,|,04:41:30,3.33,3.528,0.943877551020408
|,04:41:31,25.1,7.8,3.21794871794872,|,0.919,6.971,0.131831874910343,|,04:41:31,3.31,3.776,0.876588983050848
|,04:41:32,21.7,5.87,3.69676320272572,|,0.777,7.118,0.109159876369767,|,04:41:32,3.04,4.76,0.638655462184874
